rel_time_sec,timestamp_sec,ground_truth_x_m,ground_truth_y_m,estimated_x_m,estimated_y_m,gnss_x_m,gnss_y_m,speed_kmh,position_error_m,uncertainty_m,gnss_status
1.4000000000014552,33030.4,-9.14106957136164,9.295177481499453,-9.284781029781474,9.478222589731288,-9.14106957136164,9.295177481499453,35.31,0.23271977769145447,1.1464394536582978,AVAILABLE
1.5,33030.5,-9.867737063308498,9.79611518959541,-10.038843495955843,10.071686527978637,-9.867737063308498,9.79611518959541,35.25,0.3243716600315498,1.1438880251334185,AVAILABLE
1.5999999999985448,33030.6,-10.635152265046665,10.319316796901173,-10.80808685722743,10.648052668269797,-10.635152265046665,10.319316796901173,35.32,0.3714480398349351,1.1416063403926378,AVAILABLE
1.6999999999970896,33030.7,-11.429732606700995,10.887046200253629,-11.595490249647433,11.217292766150816,-11.429732606700995,10.887046200253629,35.63,0.36951101537307984,1.139575024198765,AVAILABLE
1.8000000000029104,33030.8,-12.237895518275709,11.443643653605696,-12.397503997546163,11.777692657107337,-12.237895518275709,11.443643653605696,35.82,0.37022101965645765,1.137273621080162,AVAILABLE
1.9000000000014552,33030.9,-13.03247585993004,12.011373056958151,-13.212284244157395,12.335214400355166,-13.03247585993004,12.011373056958151,36.13,0.37041094845000994,1.1347784092263626,AVAILABLE
2.0,33031.0,-13.833847486544562,12.590234408729051,-14.03317490620009,12.888064188574806,-13.833847486544562,12.590234408729051,36.2,0.35837689377176873,1.131598919352955,AVAILABLE
2.099999999998545,33031.1,-14.682758107940742,13.14683186287209,-14.866543927809715,13.43537662810875,-14.682758107940742,13.14683186287209,36.4,0.34210423722951705,1.128045580909223,AVAILABLE
2.1999999999970896,33031.2,-15.51808615941654,13.72569321464299,-15.707132245176876,13.982983980721311,-15.51808615941654,13.72569321464299,36.59,0.319275681583289,1.1241796821790235,AVAILABLE
2.3000000000029104,33031.3,-16.36699678084288,14.382478210879805,-16.55285283536676,14.543534807379778,-16.36699678084288,14.382478210879805,36.92,0.24593027523942487,1.1203391416492676,AVAILABLE
2.400000000001455,33031.4,-17.21590740225414,15.050395155535062,-17.406488972426143,15.121432679505924,-17.21590740225414,15.050395155535062,37.44,0.20339042431033263,1.116894422111351,AVAILABLE
2.5,33031.5,-18.05123545371486,15.729444049399737,-18.261484079571723,15.715743770176228,-18.05123545371486,15.729444049399737,37.77,0.21069452371977146,1.1135107026578355,AVAILABLE
2.599999999998545,33031.6,-18.90693736011647,16.430756840892272,-19.116969811780695,16.326405694738458,-18.90693736011647,16.430756840892272,38.04,0.23452674145116167,1.1101356738546166,AVAILABLE
2.6999999999970896,33031.7,-19.75584798152773,17.065277939501225,-19.97635972148487,16.94469252943493,-19.75584798152773,17.065277939501225,38.3,0.2513290046528281,1.10681379104911,AVAILABLE
2.8000000000029104,33031.8,-20.618341172874455,17.733194883365513,-20.84013733198337,17.574159615546087,-20.618341172874455,17.733194883365513,38.62,0.2729207808245172,1.1036994277217678,AVAILABLE
2.900000000001455,33031.9,-21.507999504107183,18.37884793039291,-21.711021088925943,18.209481791902775,-21.507999504107183,18.37884793039291,38.91,0.2643910981280974,1.100771414125702,AVAILABLE
3.0,33032.0,-22.39086655037972,19.013369028210892,-22.58661969320272,18.84845249208629,-22.39086655037972,19.013369028210892,39.11,0.2559624128898988,1.0979126881633343,AVAILABLE
3.099999999998545,33032.1,-23.3144813064888,19.61449427760965,-23.47439317440308,19.485905543140618,-23.3144813064888,19.61449427760965,39.42,0.20519958121833795,1.0953507719525442,AVAILABLE
3.1999999999970896,33032.2,-24.251678632518267,20.193355630171524,-24.376255675850654,20.118739630015373,-24.251678632518267,20.193355630171524,39.74,0.14521359166669692,1.0931070851607643,AVAILABLE
3.3000000000029104,33032.3,-25.182084673587543,20.794480880361256,-25.28746144492243,20.749361430274337,-25.182084673587543,20.794480880361256,39.97,0.11462996428993343,1.0910320217351135,AVAILABLE
3.400000000001455,33032.4,-26.1396558545579,21.384474181341574,-26.207599786167645,21.373604905313666,-26.1396558545579,21.384474181341574,40.09,0.06880784115172028,1.0889656648656427,AVAILABLE
3.5,33032.5,-27.117600890408834,21.95220358469403,-27.14353229411755,21.991335475362003,-27.117600890408834,21.95220358469403,40.42,0.046944036528132296,1.0872881682721962,AVAILABLE
3.599999999998545,33032.6,-28.081963356324305,22.53106493646493,-28.098570524127684,22.610710518764744,-28.081963356324305,22.53106493646493,41.04,0.08135856932325046,1.0864354194497043,AVAILABLE
3.6999999999970896,33032.7,-29.025951967344124,23.121058238236216,-29.054241980888392,23.22486986019568,-29.025951967344124,23.121058238236216,40.98,0.10759729420477604,1.0852003413359448,AVAILABLE
3.8000000000029104,33032.8,-30.02427085812087,23.68878764158867,-30.015488976119602,23.828309897697928,-30.02427085812087,23.68878764158867,40.92,0.1397983597947452,1.0836711103488568,AVAILABLE
3.900000000001455,33032.9,-31.002215894001964,24.289912890987434,-30.981955665880857,24.4308744706081,-31.002215894001964,24.289912890987434,41.05,0.14241012524631944,1.0822324695271306,AVAILABLE
4.0,33033.0,-31.980160929883056,24.87990619275872,-31.954624353711413,25.030997957806964,-31.980160929883056,24.87990619275872,41.19,0.15323458548240165,1.0809163012622136,AVAILABLE
4.099999999998545,33033.1,-32.971688535684535,25.503295340576315,-32.93246907720745,25.63248898716424,-32.971688535684535,25.503295340576315,41.35,0.135015422237319,1.0797613721721169,AVAILABLE
